topology,K,p,k,realization,baseSeed,runSeed,outputDir,status
random,0.00,2.1544e-4,,11,20260607,1302745805866085385,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.00\seed_0011,OK
random,0.00,2.1544e-4,,12,20260607,1302745805866085386,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.00\seed_0012,OK
random,0.00,2.1544e-4,,14,20260607,1302745805866085388,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.00\seed_0014,OK
random,0.00,2.1544e-4,,13,20260607,1302745805866085387,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.00\seed_0013,OK
random,0.00,2.1544e-4,,15,20260607,1302745805866085389,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.00\seed_0015,OK
random,0.10,2.1544e-4,,1,20260607,-3346770449431202779,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.10\seed_0001,OK
random,0.10,2.1544e-4,,4,20260607,-3346770449431202776,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.10\seed_0004,OK
random,0.10,2.1544e-4,,3,20260607,-3346770449431202777,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.10\seed_0003,OK
random,0.10,2.1544e-4,,2,20260607,-3346770449431202778,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.10\seed_0002,OK
random,0.10,2.1544e-4,,5,20260607,-3346770449431202775,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.10\seed_0005,OK
random,0.10,2.1544e-4,,6,20260607,-3346770449431202774,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.10\seed_0006,OK
random,0.10,2.1544e-4,,7,20260607,-3346770449431202773,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.10\seed_0007,OK
random,0.10,2.1544e-4,,8,20260607,-3346770449431202772,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.10\seed_0008,OK
random,0.10,2.1544e-4,,9,20260607,-3346770449431202771,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.10\seed_0009,OK
random,0.10,2.1544e-4,,10,20260607,-3346770449431202770,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.10\seed_0010,OK
random,0.10,2.1544e-4,,11,20260607,-3346770449431202769,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.10\seed_0011,OK
random,0.10,2.1544e-4,,12,20260607,-3346770449431202768,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.10\seed_0012,OK
random,0.10,2.1544e-4,,13,20260607,-3346770449431202767,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.10\seed_0013,OK
random,0.10,2.1544e-4,,14,20260607,-3346770449431202766,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.10\seed_0014,OK
random,0.20,2.1544e-4,,1,20260607,1692757533596382245,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.20\seed_0001,OK
random,0.10,2.1544e-4,,15,20260607,-3346770449431202765,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.10\seed_0015,OK
random,0.20,2.1544e-4,,2,20260607,1692757533596382246,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.20\seed_0002,OK
random,0.20,2.1544e-4,,3,20260607,1692757533596382247,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.20\seed_0003,OK
random,0.20,2.1544e-4,,4,20260607,1692757533596382248,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.20\seed_0004,OK
random,0.20,2.1544e-4,,6,20260607,1692757533596382250,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.20\seed_0006,OK
random,0.20,2.1544e-4,,5,20260607,1692757533596382249,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.20\seed_0005,OK
random,0.20,2.1544e-4,,7,20260607,1692757533596382251,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.20\seed_0007,OK
random,0.20,2.1544e-4,,8,20260607,1692757533596382252,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.20\seed_0008,OK
random,0.20,2.1544e-4,,9,20260607,1692757533596382253,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.20\seed_0009,OK
random,0.20,2.1544e-4,,10,20260607,1692757533596382254,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.20\seed_0010,OK
random,0.20,2.1544e-4,,11,20260607,1692757533596382255,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.20\seed_0011,OK
random,0.20,2.1544e-4,,12,20260607,1692757533596382256,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.20\seed_0012,OK
random,0.20,2.1544e-4,,13,20260607,1692757533596382257,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.20\seed_0013,OK
random,0.20,2.1544e-4,,14,20260607,1692757533596382258,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.20\seed_0014,OK
random,0.30,2.1544e-4,,1,20260607,8405823138154825708,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.30\seed_0001,OK
random,0.20,2.1544e-4,,15,20260607,1692757533596382259,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.20\seed_0015,OK
random,0.30,2.1544e-4,,2,20260607,8405823138154825709,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.30\seed_0002,OK
random,0.30,2.1544e-4,,3,20260607,8405823138154825710,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.30\seed_0003,OK
random,0.30,2.1544e-4,,4,20260607,8405823138154825711,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.30\seed_0004,OK
random,0.30,2.1544e-4,,5,20260607,8405823138154825712,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.30\seed_0005,OK
random,0.30,2.1544e-4,,6,20260607,8405823138154825713,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.30\seed_0006,OK
random,0.30,2.1544e-4,,7,20260607,8405823138154825714,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.30\seed_0007,OK
random,0.30,2.1544e-4,,8,20260607,8405823138154825715,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.30\seed_0008,OK
random,0.30,2.1544e-4,,9,20260607,8405823138154825716,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.30\seed_0009,OK
random,0.30,2.1544e-4,,10,20260607,8405823138154825717,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.30\seed_0010,OK
random,0.30,2.1544e-4,,11,20260607,8405823138154825718,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.30\seed_0011,OK
random,0.30,2.1544e-4,,12,20260607,8405823138154825719,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.30\seed_0012,OK
random,0.30,2.1544e-4,,13,20260607,8405823138154825720,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.30\seed_0013,OK
random,0.30,2.1544e-4,,14,20260607,8405823138154825721,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.30\seed_0014,OK
random,0.40,2.1544e-4,,1,20260607,6732285516623967269,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.40\seed_0001,OK
random,0.30,2.1544e-4,,15,20260607,8405823138154825722,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.30\seed_0015,OK
random,0.40,2.1544e-4,,2,20260607,6732285516623967270,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.40\seed_0002,OK
random,0.40,2.1544e-4,,3,20260607,6732285516623967271,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.40\seed_0003,OK
random,0.40,2.1544e-4,,4,20260607,6732285516623967272,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.40\seed_0004,OK
random,0.40,2.1544e-4,,5,20260607,6732285516623967273,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.40\seed_0005,OK
random,0.40,2.1544e-4,,6,20260607,6732285516623967274,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.40\seed_0006,OK
random,0.40,2.1544e-4,,7,20260607,6732285516623967275,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.40\seed_0007,OK
random,0.40,2.1544e-4,,8,20260607,6732285516623967276,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.40\seed_0008,OK
random,0.40,2.1544e-4,,9,20260607,6732285516623967277,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.40\seed_0009,OK
random,0.40,2.1544e-4,,10,20260607,6732285516623967278,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.40\seed_0010,OK
random,0.40,2.1544e-4,,11,20260607,6732285516623967279,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.40\seed_0011,OK
random,0.40,2.1544e-4,,12,20260607,6732285516623967280,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.40\seed_0012,OK
random,0.40,2.1544e-4,,13,20260607,6732285516623967281,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.40\seed_0013,OK
random,0.40,2.1544e-4,,14,20260607,6732285516623967282,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.40\seed_0014,OK
random,0.40,2.1544e-4,,15,20260607,6732285516623967283,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.40\seed_0015,OK
random,0.50,2.1544e-4,,1,20260607,5058747895093079039,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.50\seed_0001,OK
random,0.50,2.1544e-4,,2,20260607,5058747895093079040,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.50\seed_0002,OK
random,0.50,2.1544e-4,,3,20260607,5058747895093079041,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.50\seed_0003,OK
random,0.50,2.1544e-4,,4,20260607,5058747895093079042,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.50\seed_0004,OK
random,0.50,2.1544e-4,,5,20260607,5058747895093079043,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.50\seed_0005,OK
random,0.50,2.1544e-4,,6,20260607,5058747895093079044,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.50\seed_0006,OK
random,0.50,2.1544e-4,,7,20260607,5058747895093079045,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.50\seed_0007,OK
random,0.50,2.1544e-4,,8,20260607,5058747895093079046,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.50\seed_0008,OK
random,0.50,2.1544e-4,,9,20260607,5058747895093079047,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.50\seed_0009,OK
random,0.50,2.1544e-4,,10,20260607,5058747895093079048,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.50\seed_0010,OK
random,0.50,2.1544e-4,,11,20260607,5058747895093079049,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.50\seed_0011,OK
random,0.50,2.1544e-4,,12,20260607,5058747895093079050,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.50\seed_0012,OK
random,0.50,2.1544e-4,,13,20260607,5058747895093079051,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.50\seed_0013,OK
random,0.50,2.1544e-4,,14,20260607,5058747895093079052,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.50\seed_0014,OK
random,0.50,2.1544e-4,,15,20260607,5058747895093079053,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.50\seed_0015,OK
random,0.60,2.1544e-4,,1,20260607,-5001392952527140884,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.60\seed_0001,OK
random,0.60,2.1544e-4,,2,20260607,-5001392952527140883,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.60\seed_0002,OK
random,0.60,2.1544e-4,,4,20260607,-5001392952527140881,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.60\seed_0004,OK
random,0.60,2.1544e-4,,3,20260607,-5001392952527140882,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.60\seed_0003,OK
random,0.60,2.1544e-4,,5,20260607,-5001392952527140880,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.60\seed_0005,OK
random,0.60,2.1544e-4,,6,20260607,-5001392952527140879,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.60\seed_0006,OK
random,0.60,2.1544e-4,,7,20260607,-5001392952527140878,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.60\seed_0007,OK
random,0.60,2.1544e-4,,8,20260607,-5001392952527140877,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.60\seed_0008,OK
random,0.60,2.1544e-4,,9,20260607,-5001392952527140876,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.60\seed_0009,OK
random,0.60,2.1544e-4,,10,20260607,-5001392952527140875,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.60\seed_0010,OK
random,0.60,2.1544e-4,,11,20260607,-5001392952527140874,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.60\seed_0011,OK
random,0.60,2.1544e-4,,12,20260607,-5001392952527140873,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.60\seed_0012,OK
random,0.60,2.1544e-4,,13,20260607,-5001392952527140872,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.60\seed_0013,OK
random,0.60,2.1544e-4,,14,20260607,-5001392952527140871,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.60\seed_0014,OK
random,0.60,2.1544e-4,,15,20260607,-5001392952527140870,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.60\seed_0015,OK
random,0.70,2.1544e-4,,1,20260607,3385210273562190809,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.70\seed_0001,OK
random,0.70,2.1544e-4,,2,20260607,3385210273562190810,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.70\seed_0002,OK
random,0.70,2.1544e-4,,4,20260607,3385210273562190812,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.70\seed_0004,OK
random,0.70,2.1544e-4,,3,20260607,3385210273562190811,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.70\seed_0003,OK
random,0.70,2.1544e-4,,5,20260607,3385210273562190813,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.70\seed_0005,OK
random,0.70,2.1544e-4,,6,20260607,3385210273562190814,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.70\seed_0006,OK
random,0.70,2.1544e-4,,7,20260607,3385210273562190815,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.70\seed_0007,OK
random,0.70,2.1544e-4,,8,20260607,3385210273562190816,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.70\seed_0008,OK
random,0.70,2.1544e-4,,9,20260607,3385210273562190817,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.70\seed_0009,OK
random,0.70,2.1544e-4,,10,20260607,3385210273562190818,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.70\seed_0010,OK
random,0.70,2.1544e-4,,11,20260607,3385210273562190819,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.70\seed_0011,OK
random,0.70,2.1544e-4,,12,20260607,3385210273562190820,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.70\seed_0012,OK
random,0.70,2.1544e-4,,14,20260607,3385210273562190822,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.70\seed_0014,OK
random,0.70,2.1544e-4,,13,20260607,3385210273562190821,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.70\seed_0013,OK
random,0.70,2.1544e-4,,15,20260607,3385210273562190823,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.70\seed_0015,OK
random,0.80,2.1544e-4,,1,20260607,-6674930574057999323,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.80\seed_0001,OK
random,0.80,2.1544e-4,,2,20260607,-6674930574057999322,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.80\seed_0002,OK
random,0.80,2.1544e-4,,3,20260607,-6674930574057999321,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.80\seed_0003,OK
random,0.80,2.1544e-4,,4,20260607,-6674930574057999320,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.80\seed_0004,OK
random,0.80,2.1544e-4,,5,20260607,-6674930574057999319,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.80\seed_0005,OK
random,0.80,2.1544e-4,,6,20260607,-6674930574057999318,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.80\seed_0006,OK
random,0.80,2.1544e-4,,7,20260607,-6674930574057999317,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.80\seed_0007,OK
random,0.80,2.1544e-4,,8,20260607,-6674930574057999316,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.80\seed_0008,OK
random,0.80,2.1544e-4,,9,20260607,-6674930574057999315,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.80\seed_0009,OK
random,0.80,2.1544e-4,,10,20260607,-6674930574057999314,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.80\seed_0010,OK
random,0.80,2.1544e-4,,11,20260607,-6674930574057999313,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.80\seed_0011,OK
random,0.80,2.1544e-4,,12,20260607,-6674930574057999312,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.80\seed_0012,OK
random,0.80,2.1544e-4,,13,20260607,-6674930574057999311,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.80\seed_0013,OK
random,0.80,2.1544e-4,,14,20260607,-6674930574057999310,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.80\seed_0014,OK
random,0.80,2.1544e-4,,15,20260607,-6674930574057999309,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.80\seed_0015,OK
random,0.90,2.1544e-4,,1,20260607,1711672652031332370,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.90\seed_0001,OK
random,0.90,2.1544e-4,,2,20260607,1711672652031332371,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.90\seed_0002,OK
random,0.90,2.1544e-4,,3,20260607,1711672652031332372,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.90\seed_0003,OK
random,0.90,2.1544e-4,,4,20260607,1711672652031332373,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.90\seed_0004,OK
random,0.90,2.1544e-4,,5,20260607,1711672652031332374,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.90\seed_0005,OK
random,0.90,2.1544e-4,,6,20260607,1711672652031332375,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.90\seed_0006,OK
random,0.90,2.1544e-4,,7,20260607,1711672652031332376,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.90\seed_0007,OK
random,0.90,2.1544e-4,,8,20260607,1711672652031332377,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.90\seed_0008,OK
random,0.90,2.1544e-4,,9,20260607,1711672652031332378,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.90\seed_0009,OK
random,0.90,2.1544e-4,,10,20260607,1711672652031332379,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.90\seed_0010,OK
random,0.90,2.1544e-4,,11,20260607,1711672652031332380,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.90\seed_0011,OK
random,0.90,2.1544e-4,,12,20260607,1711672652031332381,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.90\seed_0012,OK
random,0.90,2.1544e-4,,13,20260607,1711672652031332382,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.90\seed_0013,OK
random,0.90,2.1544e-4,,14,20260607,1711672652031332383,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.90\seed_0014,OK
random,0.90,2.1544e-4,,15,20260607,1711672652031332384,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_0.90\seed_0015,OK
random,1.00,2.1544e-4,,1,20260607,-8348468195588887553,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_1.00\seed_0001,OK
random,1.00,2.1544e-4,,2,20260607,-8348468195588887552,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_1.00\seed_0002,OK
random,1.00,2.1544e-4,,3,20260607,-8348468195588887551,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_1.00\seed_0003,OK
random,1.00,2.1544e-4,,4,20260607,-8348468195588887550,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_1.00\seed_0004,OK
random,1.00,2.1544e-4,,5,20260607,-8348468195588887549,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_1.00\seed_0005,OK
random,1.00,2.1544e-4,,6,20260607,-8348468195588887548,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_1.00\seed_0006,OK
random,1.00,2.1544e-4,,7,20260607,-8348468195588887547,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_1.00\seed_0007,OK
random,1.00,2.1544e-4,,8,20260607,-8348468195588887546,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_1.00\seed_0008,OK
random,1.00,2.1544e-4,,9,20260607,-8348468195588887545,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_1.00\seed_0009,OK
random,1.00,2.1544e-4,,10,20260607,-8348468195588887544,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_1.00\seed_0010,OK
random,1.00,2.1544e-4,,11,20260607,-8348468195588887543,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_1.00\seed_0011,OK
random,1.00,2.1544e-4,,12,20260607,-8348468195588887542,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_1.00\seed_0012,OK
random,1.00,2.1544e-4,,13,20260607,-8348468195588887541,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_1.00\seed_0013,OK
random,1.00,2.1544e-4,,14,20260607,-8348468195588887540,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_1.00\seed_0014,OK
random,1.00,2.1544e-4,,15,20260607,-8348468195588887539,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_2.1544e-4\K_1.00\seed_0015,OK
random,0.00,4.6416e-4,,2,20260607,6220527505194381137,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_4.6416e-4\K_0.00\seed_0002,OK
random,0.00,4.6416e-4,,1,20260607,6220527505194381136,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_4.6416e-4\K_0.00\seed_0001,OK
random,0.00,4.6416e-4,,3,20260607,6220527505194381138,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_4.6416e-4\K_0.00\seed_0003,OK
random,0.00,4.6416e-4,,5,20260607,6220527505194381140,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_4.6416e-4\K_0.00\seed_0005,OK
random,0.00,4.6416e-4,,4,20260607,6220527505194381139,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_4.6416e-4\K_0.00\seed_0004,OK
random,0.00,4.6416e-4,,6,20260607,6220527505194381141,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_4.6416e-4\K_0.00\seed_0006,OK
random,0.00,4.6416e-4,,7,20260607,6220527505194381142,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_4.6416e-4\K_0.00\seed_0007,OK
random,0.00,4.6416e-4,,8,20260607,6220527505194381143,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_4.6416e-4\K_0.00\seed_0008,OK
random,0.00,4.6416e-4,,9,20260607,6220527505194381144,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_4.6416e-4\K_0.00\seed_0009,OK
random,0.00,4.6416e-4,,10,20260607,6220527505194381145,outputs\fhn-sweep-T500-dt005-init05-observables\runs\random\p_4.6416e-4\K_0.00\seed_0010,OK
